housing,loan,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_no job data,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education,contact_No contact data,contact_cellular,contact_telephone,month,age,balance,day_of_week,duration,campaign,pdays,previous
0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,2,35,-32,9,63,4,182,5
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,6,44,1910,5,41,1,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,False,True,False,11,58,50,21,675,4,171,4
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,4,47,-54,16,172,2,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,10,34,247,8,401,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,8,39,8195,5,121,3,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,False,True,False,2,54,2037,2,96,1,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2,False,True,False,9,77,0,25,210,1,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,6,36,1704,11,179,4,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2,False,True,False,5,49,99,6,687,2,343,1
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,10,45,1144,22,676,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,5,45,1998,4,237,5,-1,0
1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3,False,True,False,7,53,2353,23,471,2,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,True,False,False,5,46,332,9,772,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,5,28,134,8,262,1,-1,0
0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,False,True,False,11,33,7108,21,255,1,-1,0
0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2,True,False,False,6,56,450,9,47,1,-1,0
1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,True,False,False,5,31,524,29,668,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,6,39,104,4,624,2,-1,0
0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3,False,True,False,8,30,1785,8,108,2,-1,0
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,False,True,False,5,40,-192,11,666,1,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,True,False,7,53,0,17,155,6,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,6,27,-48,20,168,2,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,True,False,11,54,199,21,532,1,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,4,31,587,20,16,4,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,7,54,114,30,458,3,-1,0
0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,6,49,1684,1,412,2,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,8,34,0,7,262,1,99,2
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,4,34,550,20,90,3,346,1
1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,5,42,-407,12,829,7,-1,0
0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,10,48,50,21,419,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3,False,True,False,1,31,330,13,260,1,194,2
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,4,57,1412,9,89,1,330,1
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,True,False,False,6,36,2823,9,411,2,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,False,True,False,5,36,50,6,222,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,4,46,1147,20,720,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,5,33,523,18,18,5,360,5
1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,False,True,False,11,49,-188,17,454,1,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,9,32,995,3,331,1,99,2
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,False,True,False,3,24,-61,11,95,4,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,True,False,False,8,33,5,7,12,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,6,39,2303,17,775,3,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,False,True,False,8,34,2481,23,220,16,192,14
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,5,36,255,22,970,2,92,2
0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3,False,True,False,5,25,326,26,390,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,3,True,False,False,6,39,1832,16,353,2,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,False,True,False,4,70,275,15,82,1,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,5,47,368,21,403,1,87,6
0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,False,True,False,7,35,329,8,520,3,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,False,True,False,6,39,1435,17,383,1,296,19
0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,4,32,471,2,243,3,-1,0
0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2,False,True,False,7,30,21,17,49,1,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,False,True,False,5,21,64,7,16,1,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2,False,True,False,5,30,0,12,756,3,-1,0
1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,True,False,False,5,56,223,7,97,1,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,2,37,4089,2,289,2,174,4
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2,True,False,False,6,40,406,12,577,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,True,False,False,6,57,0,16,235,2,-1,0
0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3,False,True,False,5,29,19,4,268,1,88,4
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,False,True,7,46,659,29,1127,11,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,False,True,7,54,752,29,211,5,491,4
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,4,36,1010,17,372,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,True,False,5,29,1374,14,1205,2,178,7
0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,False,True,False,6,24,358,14,245,1,384,1
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,8,49,588,28,70,9,-1,0
1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,False,False,True,10,47,555,17,478,1,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,9,43,4945,3,219,3,185,2
1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,True,False,False,5,56,179,12,306,2,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2,False,True,False,2,57,3754,5,1063,2,-1,0
0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3,False,True,False,11,23,113,17,266,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,False,True,False,5,53,1815,18,34,1,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,False,True,False,8,54,309,13,969,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,7,56,0,16,1222,1,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,False,True,False,5,36,962,8,568,1,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,True,False,False,6,39,3583,5,97,2,-1,0
1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,5,24,69,18,35,3,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,False,True,False,8,59,1116,7,149,2,99,1
0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,7,35,36,16,1656,5,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,2,55,-308,2,781,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,6,54,8295,5,207,1,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,False,True,False,5,32,-770,18,618,1,-1,0
0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3,False,True,False,7,26,1393,3,194,1,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,6,38,2685,20,22,12,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,9,59,315,7,98,2,-1,0
1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,False,False,True,4,42,2249,3,362,2,136,6
0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,False,True,False,7,48,-392,31,725,4,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,True,False,False,5,34,383,13,2231,1,-1,0
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,True,False,False,5,28,222,29,101,23,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,12,30,102,18,364,3,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,10,57,375,21,135,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,True,False,False,5,33,471,23,215,4,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2,True,False,False,6,40,-63,9,248,4,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,3,False,True,False,11,27,567,25,238,2,184,1
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,True,False,False,6,39,2805,5,288,2,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3,False,True,False,8,59,3444,10,252,1,185,2
0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2,False,True,False,7,60,1091,30,441,5,-1,0
0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,10,53,2581,21,828,1,189,1
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,False,True,False,6,44,1933,5,462,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,5,37,398,19,206,1,-1,0
1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,5,55,-256,9,136,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,8,31,0,26,76,2,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,4,34,872,17,81,1,345,2
1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,False,True,False,4,41,816,13,520,2,319,1
1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,True,False,False,5,53,145,8,193,1,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,4,37,810,8,376,1,295,1
0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,False,True,False,6,55,976,28,345,1,94,3
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,6,43,4309,2,43,15,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,5,31,58,21,542,1,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,False,True,False,4,55,271,9,191,4,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,False,True,False,10,63,791,21,212,2,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,8,44,1371,7,159,3,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,7,26,0,18,142,1,-1,0
0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,False,True,False,1,32,486,29,1181,1,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,10,61,1541,20,59,1,104,3
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,8,38,47,10,120,1,98,5
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,11,34,4536,21,963,1,-1,0
1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,9,35,114,9,105,3,97,4
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,6,49,361,16,513,2,-1,0
0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,8,31,165,8,523,2,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,True,False,False,5,32,4,9,179,2,-1,0
1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,7,36,789,10,80,1,-1,0
0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3,False,True,False,10,29,1788,27,353,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,True,False,False,6,51,6,2,193,4,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,5,46,4646,7,33,3,359,1
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,False,True,11,50,31,18,251,4,-1,0
1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,5,35,1,5,58,1,-1,0
0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,8,69,1080,18,197,2,118,2
0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,False,True,False,8,36,417,10,304,1,181,1
0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2,False,True,False,8,50,36,13,104,10,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,True,False,False,6,48,0,6,300,5,-1,0
0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,False,False,True,4,76,4984,28,403,1,182,1
1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,False,True,False,8,41,-68,25,463,22,-1,0
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,True,False,False,5,29,1008,23,426,9,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,6,43,0,30,275,2,296,1
1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,False,True,False,8,39,942,14,880,3,267,1
1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,False,True,False,11,31,93,18,417,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2,False,True,False,8,59,1047,21,438,1,184,3
1,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,2,True,False,False,5,55,387,6,918,1,-1,0
1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,True,False,False,6,36,24,11,100,5,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,False,True,False,1,73,279,28,399,3,-1,0
1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,False,True,False,11,61,2557,10,89,1,91,4
1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,False,True,False,7,37,404,28,55,10,-1,0
0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2,False,True,False,8,24,1925,11,1363,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,8,34,651,20,160,4,-1,0
1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,4,49,687,17,772,1,-1,0
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,False,False,True,10,33,3444,21,144,1,91,4
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,False,True,False,10,36,521,20,347,3,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,6,30,3384,4,578,2,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,5,52,3348,14,407,4,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,5,37,2469,7,232,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,True,False,4,25,129,12,176,3,-1,0
0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3,True,False,False,6,39,-251,20,421,6,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,8,44,22,6,265,2,-1,0
1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,7,51,0,25,946,3,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,3,False,True,False,5,39,665,8,133,8,-1,0
1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,True,False,False,5,29,137,15,1088,2,-1,0
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,False,True,False,7,31,183,11,60,2,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,True,False,False,6,59,1115,19,834,1,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,5,50,326,11,124,1,369,2
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,11,39,800,19,76,6,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,7,53,-626,9,205,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,False,True,False,7,59,147,7,119,3,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,False,True,False,11,75,6027,16,1248,2,94,2
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,True,False,False,5,44,-97,7,408,3,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,4,32,923,17,819,4,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,False,True,False,8,37,-242,13,1149,6,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,5,28,524,6,554,2,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,11,28,520,30,113,1,168,1
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,7,31,2336,17,224,1,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,False,False,True,5,55,481,8,147,2,298,3
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,7,53,306,28,388,3,181,1
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,8,32,2667,12,971,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2,False,True,False,7,50,1165,16,455,1,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,8,60,1670,4,115,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,5,40,278,23,1015,3,-1,0
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,False,True,False,5,40,51,11,50,1,-1,0
0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,False,True,False,2,59,2013,19,222,4,94,2
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,True,False,False,5,28,1736,29,139,3,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1,False,True,False,8,45,11,13,489,5,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,5,60,316,4,545,2,263,4
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,False,True,False,4,37,3943,6,1138,2,138,1
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,11,38,6994,20,150,2,-1,0
0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,False,True,False,6,25,505,15,284,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,5,35,767,16,1408,2,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,8,53,65,25,41,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,False,True,False,2,57,442,5,41,1,253,3
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,7,51,0,21,130,1,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,False,True,False,7,51,1432,9,388,1,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,8,48,2083,8,88,3,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,2,29,2439,2,263,2,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,False,False,True,6,60,1906,2,79,1,60,2
0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2,False,True,False,1,22,254,13,143,2,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,False,True,False,10,56,1693,26,238,4,442,4
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,False,True,False,8,41,231,26,428,2,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2,False,True,False,6,55,2204,3,213,1,-1,0
1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2,False,True,False,8,55,538,7,353,2,-1,0
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,True,False,False,8,32,859,9,39,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,5,45,1691,14,57,1,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,5,38,3646,12,1710,2,286,1
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,4,34,1474,2,739,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,1,35,323,11,261,2,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,False,True,11,53,3815,20,75,2,149,3
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,8,31,10884,10,294,3,98,2
0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,False,True,False,4,32,133,15,171,1,-1,0
0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3,False,True,False,9,37,1189,13,323,9,199,4
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,2,32,2059,4,886,2,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,False,True,False,2,30,0,4,730,2,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,False,True,5,34,124,14,604,4,366,2
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,4,30,398,30,554,1,6,2
1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,11,33,0,19,163,2,-1,0
0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,False,False,True,1,49,-507,28,148,2,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,12,28,330,2,357,1,188,3
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,True,False,False,5,36,5902,23,219,4,-1,0
0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,True,False,False,6,57,9103,20,1098,2,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,11,37,1097,21,1555,2,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,False,True,7,34,0,24,60,1,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,12,28,1705,17,412,2,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,True,False,False,6,53,480,6,648,2,-1,0
1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,False,True,False,11,30,0,19,686,1,-1,0
1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3,True,False,False,5,35,1354,23,736,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,4,31,2984,22,343,5,-1,0
1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,False,True,False,11,58,8014,19,697,2,184,3
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,5,36,1165,13,1001,4,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,False,True,False,9,48,17964,1,120,1,98,5
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,True,False,False,5,29,0,23,331,2,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,False,True,False,8,33,4401,12,96,2,104,1
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,8,51,541,11,663,3,-1,0
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,True,False,False,5,34,1414,26,192,4,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,False,True,False,4,29,332,9,179,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,False,True,False,7,34,783,8,281,1,-1,0
0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,False,True,False,8,52,544,12,254,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,5,31,3283,29,100,5,-1,0
1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,True,False,False,6,55,241,20,14,6,-1,0
